"date","close","volume","open","high","low"
"20160119","204.7200","4031271.0000","208.7100","210.4700","200.7800"
"20160115","204.9900","5325773.0000","198.9700","205.0700","197.2500"
"20160114","206.1800","6490579.0000","202.2100","210.0000","193.3800"
"20160113","200.3100","4120993.0000","212.0100","212.6500","200.0000"
"20160112","209.9700","3079051.0000","211.6000","213.7395","205.3100"
"20160111","207.8500","4090843.0000","214.0100","214.4500","203.0000"
"20160108","211.0000","3572360.0000","217.8600","220.4400","210.7700"
"20160107","215.6500","3550704.0000","214.1900","218.4400","213.6700"
"20160106","219.0400","3774353.0000","220.0000","220.0500","215.9800"
"20160105","223.4300","3185525.0000","226.3600","226.8900","220.0000"
"20160104","223.4100","6823510.0000","230.7200","231.3800","219.0000"
"20151231","240.0100","2713817.0000","238.5100","243.4500","238.3700"
"20151230","238.0900","3694448.0000","236.6000","243.6340","235.6707"
"20151229","237.1900","2402438.0000","230.0600","237.7200","229.5470"
"20151228","228.9500","1900171.0000","231.4900","231.9800","225.5400"
"20151224","230.5700","710277.0000","230.5600","231.8800","228.2800"
"20151223","229.7000","1551031.0000","232.1800","233.4500","228.1300"
"20151222","229.9500","1958836.0000","234.9900","236.5500","229.6300"
"20151221","232.5600","1951581.0000","231.6900","235.8300","231.0800"
"20151218","230.4600","3008057.0000","232.8900","235.9000","229.2900"
"20151217","233.3900","3294460.0000","233.9400","237.7600","229.8149"
"20151216","234.5100","5100443.0000","222.1000","234.8800","220.7300"
"20151215","221.0900","2241686.0000","221.8200","222.2200","218.0000"
"20151214","218.5800","2827797.0000","217.5100","220.9200","214.8700"
"20151211","217.0200","3259114.0000","225.2400","225.7500","216.6400"
"20151210","227.0700","2070088.0000","224.7100","228.4900","223.6400"
"20151209","224.5200","3057036.0000","226.7000","227.5000","220.7200"
"20151208","226.7200","2682259.0000","227.5200","228.8000","224.2000"
"20151207","231.1300","3140864.0000","227.7000","235.6300","226.1500"
"20151204","230.3800","2572014.0000","232.4600","233.2700","227.6600"
"20151203","232.7100","2937233.0000","235.4800","237.4500","230.0000"
"20151202","231.9900","2980644.0000","237.0000","238.6000","231.2300"
"20151201","237.1900","3728562.0000","231.0600","238.0000","231.0500"
"20151130","230.2600","2591205.0000","231.7900","234.2800","229.0800"
"20151127","231.6100","1949353.0000","231.0600","232.2500","227.0100"
"20151125","229.6400","3986945.0000","221.3400","230.8250","220.3750"
"20151124","218.2500","2478389.0000","215.3700","221.0000","215.0000"
"20151123","217.7500","2525196.0000","217.3500","219.1800","214.6798"
"20151120","220.0100","4394199.0000","223.4900","225.0000","213.5800"
"20151119","221.8000","2499593.0000","220.5400","226.1900","220.3000"
"20151118","221.0700","2810200.0000","214.5000","221.3800","212.5200"
"20151117","214.0000","2148326.0000","215.2000","216.0000","211.4000"
"20151116","214.3100","2920362.0000","206.0900","214.9800","205.8000"
"20151113","207.1900","3423139.0000","212.9500","212.9900","206.5200"
"20151112","212.9400","2913511.0000","217.8500","219.0000","212.6600"
"20151111","219.0800","3337501.0000","217.7700","219.4800","213.6300"
"20151110","216.5000","4612408.0000","223.4800","223.7000","216.0800"
"20151109","225.3300","3846179.0000","232.9900","232.9900","224.3100"
"20151106","232.3600","2444264.0000","230.7000","233.3590","229.5000"
"20151105","231.7700","4494944.0000","230.5800","234.5843","229.1900"
"20151104","231.6300","12713530.0000","227.0000","232.7400","225.2000"
"20151103","208.3500","8065091.0000","213.8500","214.4400","207.7500"
"20151102","213.7900","3924514.0000","208.9200","215.8000","207.2200"
"20151030","206.9300","4432433.0000","210.4000","211.6300","203.8900"
"20151029","211.6300","1794743.0000","211.7500","213.7481","210.6400"
"20151028","212.9600","2726880.0000","211.3100","213.4500","208.3000"
"20151027","210.3500","3512832.0000","214.8400","217.1000","207.5100"
"20151026","215.2600","3388227.0000","211.3800","215.8800","210.0000"
"20151023","209.0900","4226411.0000","215.0000","215.3500","207.6900"
"20151022","211.7200","2818801.0000","211.5600","215.7500","209.4000"
"20151021","210.0900","4177956.0000","211.9900","214.8100","208.8000"
"20151020","213.0300","14877020.0000","227.7200","228.6000","202.0000"
"20151019","228.1000","2506836.0000","226.5000","231.1500","224.9400"
"20151016","227.0100","4327574.0000","223.0400","230.4805","222.8700"
"20151015","221.3100","2835920.0000","216.4300","221.7300","213.7000"
"20151014","216.8800","3094436.0000","220.6700","220.9500","215.4300"
"20151013","219.2500","5168162.0000","213.2800","222.5220","211.1300"
"20151012","215.5800","3816171.0000","222.9900","223.0000","215.2700"
"20151009","220.6900","6153754.0000","220.9300","224.3700","218.3600"
"20151008","226.7200","6125994.0000","230.0800","230.7200","221.3100"
"20151007","231.9600","6804433.0000","236.6300","237.7000","229.1200"
"20151006","241.4600","5234679.0000","240.0000","243.0300","235.5800"
"20151005","246.1500","3684490.0000","248.8400","249.8400","244.1300"
"20151002","247.5700","4407615.0000","235.6000","247.7000","234.9300"
"20151001","239.8800","4568261.0000","247.5100","248.5000","237.1300"
"20150930","248.4000","4925751.0000","252.0000","252.4000","242.3400"
"20150929","246.6500","3695972.0000","250.4600","254.7300","245.4600"
"20150928","248.4300","4893113.0000","257.3500","259.7900","246.6100"
"20150925","256.9100","3771395.0000","266.6100","266.9100","256.1500"
"20150924","263.1200","3442668.0000","259.5300","263.4500","256.2100"
"20150923","261.0600","2597170.0000","261.9500","262.0800","257.5838"
"20150922","260.9400","3660643.0000","259.0300","262.6500","255.8700"
"20150921","264.2000","6114615.0000","263.9800","271.5700","255.8000"
"20150918","260.6200","3760644.0000","257.9600","263.8200","257.5000"
"20150917","262.0700","3575221.0000","263.9600","265.5000","260.6900"
"20150916","262.2500","4405706.0000","253.0400","262.8800","252.8800"
"20150915","253.5700","2931607.0000","252.7500","254.6000","249.5000"
"20150914","253.1900","2885610.0000","251.1000","254.2500","249.6700"
"20150911","250.2400","2346802.0000","247.6400","250.2400","244.7300"
"20150910","248.4800","2706874.0000","247.2300","250.7231","245.3300"
"20150909","248.9100","3384981.0000","252.0500","254.2500","248.3030"
"20150908","248.1700","3129871.0000","245.0500","249.1600","244.0500"
"20150904","241.9300","3687456.0000","240.8900","244.0900","238.2000"
"20150903","245.5700","4184808.0000","252.0600","252.0800","245.0000"
"20150902","247.6900","4590857.0000","245.3000","247.8800","239.7800"
"20150901","238.6300","5443901.0000","240.3400","246.0000","236.9700"
"20150831","249.0600","4688373.0000","245.6200","254.9500","245.5100"
"20150828","248.4800","5507336.0000","241.8600","251.4500","241.5700"
"20150827","242.9900","7645773.0000","231.0000","244.7500","230.8100"
"20150826","224.8400","4951300.0000","227.9300","228.0000","215.5100"
"20150825","220.0300","4313679.0000","230.5200","230.9000","219.1200"
"20150824","218.8700","9562484.0000","202.7900","231.4000","195.0000"
"20150821","230.7700","6578435.0000","236.0000","243.7999","230.5100"
"20150820","242.1800","4892170.0000","252.0600","254.5600","241.9000"
"20150819","255.2500","3598937.0000","260.3300","260.6500","255.0200"
"20150818","260.7200","4186051.0000","255.3800","260.9500","253.5601"
"20150817","254.9900","7168396.0000","255.5600","256.5900","250.5100"
"20150814","243.1500","4360693.0000","247.2400","247.9300","241.7700"
"20150813","242.5100","4683330.0000","239.8600","246.4800","239.1200"
"20150812","238.1700","3730138.0000","235.0000","239.7700","232.7400"
"20150811","237.3700","4260892.0000","237.1500","239.3000","234.4400"
"20150810","241.1400","4179307.0000","238.1500","242.9700","236.0500"
"20150807","242.5100","5069602.0000","243.5800","243.7300","238.3900"
"20150806","246.1300","14617820.0000","249.5400","255.0000","236.1200"
"20150805","270.1300","5969245.0000","263.5800","271.0000","260.4000"
"20150804","266.2800","2336152.0000","260.0100","266.7200","258.3400"
"20150803","259.9900","2547164.0000","266.2900","266.7099","257.0700"
"20150731","266.1500","2218004.0000","267.6000","269.3599","265.1230"
"20150730","266.7900","2030605.0000","262.6900","266.9400","262.1100"
"20150729","263.8200","2782886.0000","264.2700","267.8900","262.0000"
"20150728","264.8200","3879330.0000","255.7500","265.4000","251.8373"
"20150727","253.0100","4688874.0000","262.4300","264.4321","250.7900"
"20150724","265.4100","2834521.0000","267.3800","271.0900","263.9200"
"20150723","267.2000","2222481.0000","269.6500","269.9000","265.2700"
"20150722","267.8700","3097326.0000","261.2700","269.4400","260.8600"
"20150721","266.7700","6091632.0000","270.0500","273.5000","266.5500"
"20150720","282.2600","4969754.0000","275.0000","286.6500","272.5400"
"20150717","274.6600","4996689.0000","272.5000","275.5400","268.2500"
"20150716","266.6800","1598253.0000","264.2200","267.2000","263.1600"
"20150715","263.1400","2006860.0000","266.7400","267.4900","262.0800"
"20150714","265.6500","1905569.0000","262.1000","265.9899","260.5100"
"20150713","262.1600","2951397.0000","262.2500","262.5500","256.0500"
"20150710","259.1500","2605215.0000","262.2200","263.0000","257.8200"
"20150709","257.9200","3329764.0000","259.0800","262.9500","256.7900"
"20150708","254.9600","6212610.0000","259.3200","260.8000","254.3100"
"20150707","267.8800","6096385.0000","275.0000","275.2000","260.7700"
"20150706","279.7200","4109259.0000","278.8800","281.6900","276.3000"
"20150702","280.0200","7155585.0000","280.1950","282.4500","273.3100"
"20150701","269.1500","2100019.0000","271.1100","272.6200","267.8503"
"20150630","268.2600","3084435.0000","264.8000","270.9200","264.0000"
"20150629","262.0200","3471452.0000","261.9500","265.9500","260.7000"
"20150626","267.0900","3829660.0000","268.8900","269.1100","266.0000"
"20150625","268.7900","2844993.0000","266.4500","271.4100","265.2500"
"20150624","265.1700","2411492.0000","266.9800","267.3500","263.7200"
"20150623","267.6700","3864602.0000","260.3200","268.0000","258.5700"
"20150622","259.7900","4559072.0000","262.1500","264.4000","255.6900"
"20150619","262.5100","2458900.0000","262.4000","263.8000","260.1000"
"20150618","261.8900","2781441.0000","262.0000","263.4600","260.0200"
"20150617","260.4100","5500560.0000","252.1700","264.3600","252.0200"
"20150616","253.1200","1980918.0000","250.1300","253.4400","249.0950"
"20150615","250.3800","2182932.0000","249.7000","251.2800","246.0100"
"20150612","250.6900","1418457.0000","250.2100","253.4600","250.2100"
"20150611","251.4100","2040973.0000","253.2600","254.3700","250.4300"
"20150610","250.7000","3452631.0000","251.9000","254.0000","248.5000"
"20150609","256.0000","2596059.0000","255.4000","257.7400","254.1400"
"20150608","256.2900","5006944.0000","250.8500","258.7500","250.3100"
"20150605","249.1400","3019837.0000","246.0000","249.7000","245.6800"
"20150604","245.9200","2425588.0000","247.5000","249.3000","245.7100"
"20150603","248.9900","1778102.0000","248.2000","250.7200","247.0100"
"20150602","248.3500","2129438.0000","248.9200","249.4000","246.3000"
"20150601","249.4500","2502238.0000","251.4100","251.6000","247.4700"
"20150529","250.8000","3785112.0000","251.0000","252.8677","249.4300"
"20150528","251.4500","3646063.0000","247.0300","251.8000","245.0500"
"20150527","247.4300","3403988.0000","248.5100","249.5000","245.5500"
"20150526","247.4550","3490996.0000","247.6800","252.0000","246.5000"
"20150522","247.7300","2219309.0000","245.3800","248.6000","245.0100"
"20150521","245.6200","1966567.0000","243.0300","246.6200","242.3574"
"20150520","244.3500","3749479.0000","247.1300","247.7400","241.3721"
"20150519","247.1400","3668199.0000","248.4300","251.0000","246.1500"
"20150518","248.7500","3349931.0000","247.0000","249.9000","246.0000"
"20150515","248.8400","4519337.0000","243.9300","249.4000","242.5000"
"20150514","244.1000","2847083.0000","244.8200","244.8900","241.2500"
"20150513","243.1800","5432689.0000","247.6100","248.3000","242.2500"
"20150512","244.7400","6345797.0000","240.1100","246.3500","238.1900"
"20150511","239.4900","5663800.0000","236.2900","242.8800","235.3100"
"20150508","236.6100","4665445.0000","235.9900","238.4099","233.7000"
"20150507","236.8000","9439902.0000","221.0000","237.4800","220.2500"
"20150506","230.4300","5083776.0000","234.1000","234.4700","228.2000"
"20150505","232.9500","5782731.0000","237.7600","239.5000","229.1300"
"20150504","230.5100","4427259.0000","228.1800","234.7300","227.1100"
"20150501","226.0300","5276924.0000","229.9400","231.7700","220.4050"
"20150430","226.0500","3892230.0000","230.3900","232.8900","225.1700"
"20150429","232.4500","3931287.0000","230.0500","234.9700","227.6300"
"20150428","230.4800","6080178.0000","234.7500","235.5000","228.0300"
"20150427","231.5500","11659100.0000","222.5600","238.7500","222.0000"
"20150424","218.4250","2426356.0000","220.5000","220.8000","218.0100"
"20150423","218.6000","4408384.0000","218.2700","221.4800","217.1501"
"20150422","219.4400","7855513.0000","212.5000","221.8800","211.6900"
"20150421","209.4100","3416177.0000","205.8000","210.7500","204.3100"
"20150420","205.2700","2558913.0000","206.7800","207.8500","203.8500"
"20150417","206.7900","2465551.0000","204.9900","206.8800","203.5000"
"20150416","206.7000","1657018.0000","207.7000","209.1700","206.2900"
"20150415","207.8300","1943802.0000","207.4600","209.5900","206.6000"
"20150414","207.4600","3019087.0000","208.5700","209.4900","205.5000"
"20150413","209.7800","3757220.0000","210.4350","213.0000","209.0500"
"20150410","210.9000","4020850.0000","209.8500","211.6500","209.0000"
"20150409","210.0900","3779853.0000","208.4300","210.3700","206.1200"
"20150408","207.6700","6279713.0000","208.2000","210.9000","205.8700"
"20150407","203.2500","4340295.0000","202.5100","205.0600","201.1400"
"20150406","203.1000","12422770.0000","198.0000","207.7500","197.5000"
"20150402","191.0000","5004742.0000","190.2300","193.2300","190.0000"
"20150401","187.5900","3791479.0000","188.7000","192.3000","186.0500"
"20150331","188.7700","5017950.0000","193.5300","193.7600","188.4100"
"20150330","190.5700","10062310.0000","185.8500","192.2500","181.8000"
"20150327","185.0000","8596563.0000","189.0700","189.2899","181.4000"
"20150326","190.4050","4120184.0000","193.9200","194.7900","189.7000"
"20150325","194.3000","5721582.0000","198.2700","198.5900","192.7000"
"20150324","201.7200","3640866.0000","201.5800","203.7900","199.7500"
"20150323","199.6300","2622492.0000","198.5000","200.5000","197.4700"
"20150320","198.0800","4250076.0000","197.4500","198.9900","195.6210"
"20150319","195.6500","8468846.0000","202.0000","204.5900","194.5300"
"20150318","200.7100","4796873.0000","194.9600","200.8800","193.1100"
"20150317","194.7300","4890265.0000","195.4300","198.7100","193.9400"
"20150316","195.7000","5617028.0000","192.0000","195.9100","189.8000"
"20150313","188.6800","5421293.0000","188.9500","191.7500","187.3200"
"20150312","191.0700","4139769.0000","193.7500","194.4500","189.7500"
"20150311","193.7400","4968406.0000","191.1500","196.1800","191.0100"
"20150310","190.3200","5539041.0000","188.4600","193.5000","187.6000"
"20150309","190.8800","6732511.0000","194.3900","194.4900","188.2500"
"20150306","193.8800","6705451.0000","199.2100","200.7500","192.1510"
"20150305","200.6300","4870131.0000","202.8500","206.1900","200.1500"
"20150304","202.4350","4215255.0000","199.2500","202.5200","197.2100"
"20150303","199.5600","4430800.0000","196.8100","200.2435","195.3200"
"20150302","197.3250","7910402.0000","202.7000","203.3400","195.8250"
"20150227","203.3400","3871397.0000","206.9000","208.5500","202.8000"
"20150226","207.1900","6468020.0000","204.0000","211.0900","202.2200"
"20150225","203.7600","3907505.0000","204.9400","207.1400","202.5800"
"20150224","204.1100","6587298.0000","207.2900","207.2900","201.7000"
"20150223","207.3350","8487131.0000","215.6600","218.2000","206.3300"
"20150220","217.1100","5978376.0000","210.7800","217.6000","209.8100"
"20150219","211.7050","5137203.0000","205.0000","212.4400","203.7500"
"20150218","204.4600","2710898.0000","204.1700","206.1700","202.6000"
"20150217","204.3500","3964555.0000","205.7000","205.7000","201.5000"
"20150213","203.7700","6148207.0000","202.9000","205.9900","200.9100"
"20150212","202.8800","15626830.0000","193.5700","203.0882","193.2800"
"20150211","212.8000","9053083.0000","212.2100","214.7400","207.2800"
"20150210","216.2900","5348862.0000","217.5500","220.5000","215.0000"
"20150209","217.4800","3469776.0000","215.3800","217.9300","211.9900"
"20150206","217.3600","3235856.0000","222.0000","223.4000","216.5001"
"20150205","220.9900","3518316.0000","219.8800","225.4800","219.6380"
"20150204","218.5500","3304417.0000","218.2900","221.4790","216.8000"
"20150203","218.3600","4815834.0000","213.2200","220.3700","211.2700"
"20150202","210.9400","4143850.0000","203.9700","211.9499","203.3000"
"20150130","203.6000","3001268.0000","203.9600","207.4700","203.0000"
"20150129","205.2000","3542577.0000","201.0700","205.9800","196.5000"
"20150128","199.3700","3139481.0000","206.1100","206.3680","198.4200"
"20150127","205.9800","2777926.0000","204.4200","208.0300","203.3000"
"20150126","206.5500","3231121.0000","201.8300","208.6200","201.0500"
"20150123","201.2900","3441052.0000","200.2900","203.5000","198.3300"
"20150122","201.6200","4103753.0000","197.0000","203.2400","195.2000"
"20150121","196.5700","4144121.0000","189.5500","198.6800","189.5100"
"20150120","191.9300","4490681.0000","193.8700","194.1199","187.0400"
"20150116","193.0700","3590855.0000","190.7000","194.4900","189.6500"
"20150115","191.8700","5204777.0000","194.4900","195.7499","190.0000"
"20150114","192.6900","11516340.0000","185.8300","195.2000","185.0000"
"20150113","204.2500","4247704.0000","203.3200","207.6100","200.9110"
"20150112","202.2100","5945607.0000","203.0500","204.4700","199.2500"
"20150109","206.6600","4591310.0000","208.9200","209.9800","204.9600"
"20150108","210.6150","3434901.0000","212.8100","213.7999","210.0100"
"20150107","210.9500","2965330.0000","213.3500","214.7800","209.7800"
"20150106","211.2800","6257651.0000","210.0600","214.2000","204.2100"
"20150105","210.0900","5355485.0000","214.5500","216.5000","207.1626"
"20150102","219.3100","4753239.0000","222.8700","223.2500","213.2600"
"20141231","222.4100","2392947.0000","223.0900","225.6800","222.2500"
"20141230","222.2300","2898272.0000","223.9900","225.6540","221.4000"
"20141229","225.7100","2802982.0000","226.9000","227.9100","224.0200"
"20141226","227.8200","3324437.0000","221.5100","228.5000","221.5000"
"20141224","222.2600","1333518.0000","219.7700","222.5000","219.2500"
"20141223","220.9700","4509545.0000","223.8100","224.3150","219.5242"
"20141222","222.6000","4802547.0000","220.0000","224.0600","218.2600"
"20141219","219.2900","6902061.0000","220.1900","220.4000","214.5000"
"20141218","218.2600","7465122.0000","212.3800","218.4400","211.8000"
"20141217","205.8200","7363036.0000","193.0600","206.6500","192.6500"
"20141216","197.8100","8416179.0000","200.8900","203.6800","195.3700"
"20141215","204.0400","5195647.0000","209.2900","209.8000","202.6700"
"20141212","207.0000","7167174.0000","204.8200","211.6800","204.5000"
"20141211","208.8800","6684459.0000","210.5300","215.4300","208.2300"
"20141210","209.8400","7308173.0000","214.1300","216.7700","207.7000"
"20141209","216.8900","9427065.0000","209.3400","217.7294","204.2700"
"20141208","214.3600","9217376.0000","221.5400","224.8600","212.3400"
"20141205","223.7100","6061390.0000","228.6700","229.3890","222.2600"
"20141204","228.2800","3862801.0000","228.6000","230.9000","227.8100"
"20141203","229.3000","5299675.0000","226.2500","229.7200","225.5000"
"20141202","231.4300","5871559.0000","234.5700","234.8800","228.0000"
"20141201","231.6400","8603799.0000","241.1600","242.4700","229.0100"
"20141128","244.5200","2119688.0000","245.3500","246.6899","242.5200"
"20141126","248.4400","1980832.0000","248.3400","249.0000","246.6003"
"20141125","248.0900","3154710.0000","247.3500","249.7200","246.0905"
"20141124","246.7200","4780202.0000","245.2000","247.6000","240.6400"
"20141121","242.7800","7462672.0000","252.2100","252.7800","242.1700"
"20141120","248.7100","3583496.0000","247.9500","250.9300","246.0000"
"20141119","247.7400","7912956.0000","250.6100","251.8800","245.6000"
"20141118","257.7000","4467427.0000","255.8600","259.9900","255.5100"
"20141117","253.9800","4017356.0000","257.4900","259.0000","252.0200"
"20141114","258.6800","6093385.0000","250.0000","258.8500","248.5000"
"20141113","251.7000","6230288.0000","250.6200","255.7500","250.2500"
"20141112","249.1000","5861639.0000","249.7200","252.3400","245.5800"
"20141111","251.0800","7946898.0000","242.5500","251.8200","242.0000"
"20141110","241.9300","4563814.0000","239.1100","242.8800","236.8000"
"20141107","240.2000","5154893.0000","242.1900","242.8399","237.2000"
"20141106","241.2200","15336550.0000","234.4900","246.6900","228.5000"
"20141105","230.9700","8497418.0000","241.0000","241.3600","230.5300"
"20141104","238.9300","3673632.0000","240.4900","242.3500","236.5300"
"20141103","242.5900","4203208.0000","243.0000","247.5600","241.3200"
"20141031","241.7000","3765160.0000","242.5100","243.1200","238.7500"
"20141030","238.6600","3225881.0000","238.1400","240.5000","235.0600"
"20141029","238.1000","4961013.0000","241.1300","241.5000","235.6400"
"20141028","242.7700","10443900.0000","229.6000","244.6000","228.2500"
"20141027","221.6700","9532988.0000","234.2500","234.6100","220.3100"
"20141024","235.2400","3458805.0000","236.2700","237.8000","231.2000"
"20141023","235.2900","3486305.0000","234.6550","236.2800","232.0000"
"20141022","231.1000","4116243.0000","233.1900","237.3900","230.5600"
"20141021","235.3400","4106596.0000","234.2700","235.3900","230.8000"
"20141020","230.4700","3489785.0000","226.7200","232.4000","225.5100"
"20141017","227.4800","10547970.0000","233.3800","234.7700","226.5500"
"20141016","226.3500","5393830.0000","219.7200","229.9200","219.1000"
"20141015","229.7000","9118331.0000","220.0000","230.9900","217.3200"
"20141014","227.0600","7099492.0000","228.2500","232.4700","223.0000"
"20141013","224.5900","11251400.0000","238.5700","238.9628","221.0000"
"20141010","236.9100","12885920.0000","244.6400","245.8900","235.2000"
"20141009","257.0100","7339097.0000","262.2500","265.5400","254.4000"
"20141008","259.2800","5046873.0000","260.1000","262.8800","252.6400"
"20141007","259.5700","4478558.0000","258.5300","261.4600","255.7300"
"20141006","260.6200","7706193.0000","259.1300","262.4900","257.8000"
"20141003","255.2100","5403599.0000","253.0600","256.5000","251.0330"
"20141002","251.4200","8988300.0000","250.2000","252.7900","245.3600"
"20141001","240.2400","5940566.0000","242.2000","242.6600","235.6500"
"20140930","242.6800","4236096.0000","246.9200","247.6500","240.1249"
"20140929","245.2600","4851868.0000","244.0000","248.6400","241.3800"
"20140926","246.6000","3794912.0000","248.2500","249.7300","246.0700"
"20140925","246.9500","4832853.0000","252.5200","254.9600","246.1000"
"20140924","252.1400","3745005.0000","251.1200","252.8400","247.0400"
"20140923","250.4100","5656567.0000","245.2200","253.8000","245.0000"
"20140922","250.0300","8209186.0000","255.0000","256.0200","244.7100"
"20140919","259.3200","6800975.0000","257.9900","261.4300","255.2700"
"20140918","263.8200","3689477.0000","263.3600","265.6000","262.3200"
"20140917","261.3800","5172994.0000","262.4100","264.7000","259.5000"
"20140916","260.7400","8297454.0000","255.1500","262.4600","252.4200"
"20140915","253.8600","16433840.0000","274.3700","274.4000","249.1300"
"20140912","279.2000","3323300.0000","280.5000","282.3900","277.0000"
"20140911","280.3100","3761617.0000","280.4600","284.7900","278.6300"
"20140910","281.1000","3776593.0000","279.5000","281.4100","273.6600"
"20140909","278.4800","4556123.0000","282.9900","285.4900","277.0000"
"20140908","282.1100","5495160.0000","277.6200","284.8800","277.5227"
"20140905","277.3900","11163820.0000","282.5500","282.9000","272.5100"
"20140904","286.0400","8266173.0000","284.0100","291.4200","280.4000"
"20140903","281.1900","6766420.0000","287.6700","288.0000","280.1000"
"20140902","284.1200","9782339.0000","275.5000","284.8900","274.3000"
"20140829","269.7000","6436176.0000","268.7000","272.0000","267.5100"
"20140828","263.8600","2843648.0000","261.8900","264.4800","261.6400"
"20140827","263.2500","2983830.0000","263.5000","264.2400","260.2900"
"20140826","261.7400","3812541.0000","264.9800","265.5000","261.6600"
"20140825","262.5500","4304272.0000","258.1900","263.6800","258.1900"
"20140822","256.7800","2833061.0000","254.5400","256.9499","252.6100"
"20140821","254.3400","2910671.0000","256.5200","258.8000","253.2600"
"20140820","255.7100","3012856.0000","254.6700","258.7400","253.0000"
"20140819","256.7600","5332746.0000","258.8700","259.3300","251.6200"
"20140818","259.9400","5830865.0000","263.2500","267.2600","259.7500"
"20140815","262.0100","3855470.0000","261.4800","262.0900","258.5000"
"20140814","261.3800","4116762.0000","262.4900","263.0000","256.5000"
"20140813","260.3100","6896614.0000","262.0100","265.6400","259.6100"
"20140812","259.9600","6375347.0000","258.0800","260.3000","254.5801"
"20140811","259.3200","8062178.0000","255.4800","263.7400","255.0000"
"20140808","248.1300","5087861.0000","251.1600","251.7600","246.5000"
"20140807","252.3900","7446499.0000","250.1200","256.6880","249.1200"
"20140806","248.9301","9215111.0000","238.9000","251.4200","238.5800"
"20140805","238.4900","5374539.0000","237.4700","242.9900","235.6900"
"20140804","238.5200","5958085.0000","234.3800","240.5000","233.2700"
"20140801","233.2700","11890160.0000","226.0900","237.5000","226.0000"
"20140731","223.3000","7578882.0000","229.2600","231.4000","221.5000"
"20140730","228.9200","4913849.0000","221.9200","229.6000","221.0400"
"20140729","225.0100","3379790.0000","226.6100","228.3000","224.8600"
"20140728","224.8200","6500081.0000","224.2500","232.0000","221.4020"
"20140725","223.5700","3086412.0000","222.7200","226.9700","221.7500"
"20140724","223.5400","3112168.0000","223.2500","225.1000","220.8000"
"20140723","222.4900","3076389.0000","220.0100","224.7500","219.4300"
"20140722","219.5800","2726970.0000","222.1900","223.3000","219.1113"
"20140721","220.5400","3820853.0000","217.2500","223.2100","216.7200"
"20140718","220.0201","4251431.0000","215.9500","221.2100","215.9300"
"20140717","215.4000","4647517.0000","216.1600","220.5500","213.6000"
"20140716","217.1600","4041669.0000","221.8200","224.8000","216.8200"
"20140715","219.5800","5714611.0000","226.7300","227.6500","218.1000"
"20140714","226.7000","7197985.0000","219.9900","228.7900","215.4502"
"20140711","218.1300","3299420.0000","220.6100","221.6000","217.6000"
"20140710","219.4600","4860182.0000","217.1800","222.2200","216.0400"
"20140709","223.0600","4109200.0000","221.2700","224.2200","219.2100"
"20140708","219.0700","7835876.0000","218.6500","220.9600","214.2700"
"20140707","222.6600","5890031.0000","227.5000","229.7800","220.4000"
"20140703","229.2500","5166716.0000","231.2900","231.8984","224.0000"
"20140702","229.4250","8023360.0000","240.6600","242.3300","227.0700"
"20140701","239.7200","4335572.0000","242.4600","243.4400","238.7000"
"20140630","240.0600","4827429.0000","239.5500","244.4900","239.0000"
"20140627","239.0600","5630478.0000","234.6900","240.0000","234.5001"
"20140626","235.6000","5115863.0000","237.1700","240.4000","234.2110"
"20140625","236.8910","5797647.0000","233.0500","237.5500","230.2400"
"20140624","232.5000","8072941.0000","238.9700","241.8800","231.6278"
"20140623","237.2200","7786840.0000","229.5100","238.9900","228.2200"
"20140620","229.5900","4833831.0000","228.5200","231.2900","226.2000"
"20140619","227.7900","8787412.0000","228.8800","235.3100","227.0000"
"20140618","227.1200","6935728.0000","231.5000","231.7100","226.1200"
"20140617","231.6700","13245010.0000","224.1100","235.5400","222.8500"
"20140616","224.6100","13179430.0000","206.7600","225.4900","206.2600"
"20140613","206.4200","3538580.0000","204.7800","206.7900","201.5840"
"20140612","203.5200","5990869.0000","205.1000","209.8800","202.7100"
"20140611","204.4700","3972835.0000","201.5000","205.0000","199.2510"
"20140610","202.3000","3512577.0000","204.4300","206.9700","201.5500"
"20140609","205.3100","2797244.0000","207.9500","209.9900","204.2000"
"20140606","208.1710","3072420.0000","209.7500","210.8100","207.1800"
"20140605","206.9000","4050298.0000","204.4700","209.2000","204.0500"
"20140604","203.9900","3426272.0000","204.3500","206.2600","200.3960"
"20140603","204.9400","3851031.0000","203.4900","208.0000","202.5900"
"20140602","204.7000","4652328.0000","207.3300","209.3500","201.6700"
"20140530","207.7700","5575300.0000","210.3000","214.8000","207.0200"
"20140529","210.2400","3689058.0000","210.5700","212.4900","207.7200"
"20140528","210.2400","5493348.0000","210.0200","212.7700","205.2600"
"20140527","211.5600","5341031.0000","208.5200","213.8700","207.7000"
"20140523","207.3000","4006375.0000","204.5300","207.7600","202.5000"
"20140522","204.8800","6211225.0000","200.3500","206.8800","199.5604"
"20140521","199.4500","5279959.0000","196.1800","199.8700","194.7900"
"20140520","195.3000","5543292.0000","196.9400","199.3300","193.0701"
"20140519","196.0900","4561228.0000","190.7200","196.8900","190.0000"
"20140516","191.5600","4483793.0000","188.9500","192.0400","187.7200"
"20140515","188.5900","6034175.0000","189.9800","192.6599","185.3000"
